siteid,name,f_name,address,f_addr,city,state,zip,COUNTY,date_open,date_close
2617,hunting bayou wic center,ghinntu,11430 I-10 East Fwy Suite 340,0001113344,houston,tx,77029,harris,1995-06-15T00:00:00Z,NA
2625,braesner wic,aeenrs,8632 South Braeswood,2368adeoosw,houston,tx,77031,harris,1997-09-09T00:00:00Z,NA
2634,sharpstown wic clinic,ahnoprsw,6201 Bonhomme  Suite 300,0001236behmmnoo,houston,tx,77036,harris,2008-02-04T00:00:00Z,NA
1718,ut aldine clinic,adeilntu,12819 Aldine Westfield Drive,11289adeiln,houston,tx,77039,harris,1997-03-12T00:00:00Z,NA
2630,aldine community wic,acdeilmmnoy,5198 Aldine Mail Route,1589aadeiillmn,houston,tx,77039,harris,1998-10-13T00:00:00Z,NA
1702,power center wic clinic,eoprw,12401 half So Post Oak Rd # 12,0111224aafhklooops,houston,tx,77045,harris,NA,NA
2605,sunnyside multi-service center wic center,cdeeeiiilmnnrssstuuvy,4605 Wilmington No 178,0145678giilmnnnootw,houston,tx,77051,harris,NA,NA
2633,alief communty park,acefilmmnotuy,8000 North Stadium Drive,0008adimu,houston,tx,77054,harris,2007-03-24T00:00:00Z,NA
2604,northwest wic center,nw,8536 Hammerly,3568aehlmmry,houston,tx,77055,harris,1993-10-08T00:00:00Z,NA
4822,emerald plaza wic center,adeelmr,11509 Veterans Memorial Dr#400,00011459aaeeilmmnorsv,houston,tx,77067,harris,NA,NA
2606,alief wic center,aefil,12660 Beechnut Suite 180,00112668bceehntu,houston,tx,77072,harris,1993-10-08T00:00:00Z,NA
2620,southwest wic center,sw,6400 Highstar,0046aghhir,houston,tx,77074,harris,NA,NA
2616,dr.chana(airline) wic center,aaacehiilnnr,5990 Airline Drive Suite 200,0002599aeiilnr,houston,tx,77076,harris,1995-07-05T00:00:00Z,NA
1706,spring branch wic clinic,ginprs,8575 Pitner,5578einprt,houston,tx,77080,harris,NA,NA
1716,university wic clinic,eiinrstuvy,6015 Hillcroft  Suite 2000,00001256cfhillort,houston,tx,77081,harris,1996-10-14T00:00:00Z,NA
4820,bear creek wic center,aber,16233 Clay Road Suite 318,11233368acly,houston,tx,77084,harris,1999-01-15T00:00:00Z,NA
4824,fallbrook wic center,afll,14901 SH 249 Tomball Pkwy,01124499abhllmost,houston,tx,77086,harris,2009-09-28T00:00:00Z,NA
4821,scarsdale wic center,acrss,10851 Scarsdale Blvd Suite 116,01111568acrss,houston,tx,77089,harris,2000-04-10T00:00:00Z,NA
4807,red oak wic center,adekor,830 FM 1960 WEST SUITE 17,001136789fm,houston,tx,77090,harris,1992-10-14T00:00:00Z,NA
4802,antoine health center,aaeehhilnnott,5815 ANTOINE SUITE #A,1558aeinnot,houston,tx,77091,harris,NA,NA
2607,acres homes wic,aehmos,6719 West Montgomery,1679egmmnoorty,houston,tx,77091,harris,1993-05-31T00:00:00Z,NA
2615,northside wic center,deins,8504 Schuller,0458cehllrsu,houston,tx,77093,harris,NA,NA
7718,conroe wic clinic,cenoor,703 East Davis,037adisv,conroe,tx,77301,montgomery,2008-10-01T00:00:00Z,NA
8402,cleveland clinic,ceellv,302 Campbell Street,023bell,cleveland,tx,77327,liberty,NA,NA
7709,u t m b- coldspring wic,bcdgilmnoprstu,50 East Cedar St  Rear of bldg,05aacdeeforrr,coldspring,tx,77331,san jacinto,1995-10-01T00:00:00Z,NA
4803,humble health center,abeehhhllmtu,8950 Will Clayton Pkwy  Ste. A,0589acilllnotwy,humble,tx,77338,harris,NA,NA
7703,u t m b- huntsville wic,behillmnsttuuv,1210 10th Street,001112ht,huntsville,tx,77340,walker,1995-08-01T00:00:00Z,NA
7708,u t m b- livingston wic,bgiilmnnotuv,410 East Church Suite C,014cchhru,livingston,tx,77351,polk,1995-10-01T00:00:00Z,NA
7720,magnolia wic clinic,aagilmno,31355 Friendship Drive,13355defhiinprs,magnolia,tx,77355,montgomery,2010-02-03T00:00:00Z,NA
7719,new caney clinic,aceennwy,21134 Hwy. 59 North,1123459,new caney,tx,77357,montgomery,2008-10-01T00:00:00Z,NA
4816,tomball wic center,abllmot,701 East Main Street Ste 145B,011457abimn,tomball,tx,77375,harris,1997-12-10T00:00:00Z,NA
6001,bay city clinic,abcityy,3007 Avenue F,0037,bay city,tx,77414,matagorda,NA,NA
8411,bellville clinic,beeillllv,800 Wendt,008dentw,bellville,tx,77418,austin,NA,NA
8412,brookshire clinic,ehirs,531 FM 359 S,133559fm,brookshire,tx,77423,waller,NA,NA
8414,eagle lake clinic,aaeeegkll,700 McCarty,007accmrty,eagle lake,tx,77434,colorado,NA,NA
2906,el campo wic clinic,elo,500 Forester,005eforr,el campo,tx,77437,wharton,2002-06-04T00:00:00Z,NA
4606,brazoria wic clinic,aaiorz,203 Nevada Street,023aadenv,brazoria,tx,77442,brazoria,2002-07-03T00:00:00Z,NA
8415,prairie view  waller clinic,aaeeeiiillprrrvww,FM 1098   Reda Bland and Evans,0189aabdeeflmnrsv,prairie view,tx,77446,waller,NA,NA
6002,sanford clinic,ans,320 Main Street,023aimn,palacios,tx,77465,matagorda,NA,NA
2901,fort bend family health center inc,aaceffhhiillmnortty,400 Austin Street,004ainu,richmond,tx,77469,fort bend,NA,NA
8406,sealy clinic,es,526 Ward Street,256aw,sealy,tx,77474,austin,1994-10-05T00:00:00Z,NA
2902,stafford clinic,af,10435 Greenbough United Way,01345bdeeegghnoru,stafford,tx,77477,fort bend,NA,NA
7701,u t m b- stafford  wic,abfmtu,2503 South Main Suite B,0235aimn,stafford,tx,77477,fort bend,1994-04-01T00:00:00Z,NA
2903,wharton clinic,ahnortw,2407 North Richmond,0247cdhimnor,wharton,tx,77488,wharton,NA,NA
8404,katy clinic,akty,1260 Pin Oak Road  Suite 110,0011126aiknop,katy,tx,77494,fort bend,1993-07-06T00:00:00Z,NA
4808,shaver wic center,hrs,152 FAIRMONT PARKWAY,125afinot,houston,tx,77501,harris,1996-08-05T00:00:00Z,NA
4823,pasadena wic center,aaadenps,908 East Southmore Suite 300,000389emors,pasadena,tx,77502,harris,2003-12-22T00:00:00Z,NA
4806,southeast health center,aeehhlst,3737 Red Bluff,3377der,pasadena,tx,77503,harris,NA,NA
4603,alvin wic clinic,ailnv,1009 South Hood Street,0019dhoo,alvin,tx,77511,brazoria,NA,NA
7001,chambers county health dept wic program,aaabcceeghhhlmmnooprrrsttuy,1204 Stowell Street,0124ellow,anahuac,tx,77514,chambers,NA,NA
4601,angleton,aeglnnot,1108C East Mulberry,0118bcelmrruy,angleton,tx,77515,brazoria,NA,NA
4804,baytown health center,aabehhlnottwy,1000 Lee Drive,0001eel,baytown,tx,77520,harris,NA,NA
4809,decker wic center,cdeekr,4128 DECKER DRIVE,1248cdeekr,baytown,tx,77521,harris,1997-06-01T00:00:00Z,NA
4602,clute clinic,celtu,200 South Highway 288B,002288b,clute,tx,77531,brazoria,NA,NA
1104,dickinson wic clinic,cdiiknnos,3411 Gulf Freeway,1134fglu,dickinson,tx,77539,galveston,1993-03-19T00:00:00Z,NA
4605,freeport wic clinic,eefoprrt,712 North Gulf Blvd.,127fglu,freeport,tx,77541,brazoria,1999-03-03T00:00:00Z,NA
1102,island community health center-wic,acehhillmmosty,4700 Broadway,0047,galveston,tx,77551,galveston,NA,NA
7715,u t m b- league city wic,abceegilmttuuy,1100 Gulf Freeway  Suite 108,0001118fglu,league city,tx,77573,galveston,1999-01-28T00:00:00Z,NA
8401,liberty clinic,beilrty,501A Palmer Street,015aaelmpr,liberty,tx,77575,liberty,NA,NA
7003,mont belvieu clinic,beeilmnotuv,10616 Eagle Drive,01166aeegl,mont belvieu,tx,77580,chambers,1993-07-01T00:00:00Z,NA
7702,u t m b- pearland wic,abelmprtu,2750 East Broadway,0257,pearland,tx,77581,brazoria,1994-04-01T00:00:00Z,NA
4608,pearland wic clinic,aelpr,2825 Miller Ranch Rd Ste 233,2223358acehillmnrr,pearland,tx,77584,brazoria,2003-04-01T00:00:00Z,NA
6303,westend baptist church,bccdehhinruw,13189 Cotton Road,11389cnoott,saratoga,tx,77585,hardin,1993-03-01T00:00:00Z,NA
1101,community family health center-wic,aacefhhillmmmotyy,2000 Texas Avenue Suite 631,0001236aestx,texas city,tx,77590,galveston,NA,NA
6103,jasper newton county public health district,aabccdeeehhiiijllnnnoopprrstttuuwy,15558 FM 1004 Road West,001145558fm,buna,tx,77612,jasper,1993-03-18T00:00:00Z,NA
6105,deweyville community center,cdeeeillmmovwyy,Spur 272,227prsu,deweyville,tx,77614,newton,NA,NA
6301,hardin county health department,aacehhhilnnottuy,440 West Monroe Hwy 326,023446emnoor,kountze,tx,77625,hardin,NA,NA
7716,utmb-orange wic,abegmnortu,2014 North 10th Street,001124ht,orange,tx,77630,orange,2006-10-01T00:00:00Z,NA
3001,city of port arthur health department,aacefhhhilooprrrttttuy,449 Austin Avenue,449ainu,port arthur,tx,77640,jefferson,NA,NA
6304,silsbee wic clinic,beeilss,635 North 4th Street,3456ht,silsbee,tx,77656,hardin,1993-04-21T00:00:00Z,NA
6305,sour lake wic,aeklorsu,350 South Ann Street,035ann,sour lake,tx,77659,hardin,2004-03-02T00:00:00Z,NA
7717,utmb-vidor wic,bdimortuv,365 Claiborne,356abceilnor,vidor,tx,77662,orange,2006-10-01T00:00:00Z,NA
7002,winnie clinic,eiinnw,203 East Broadway,023,winnie,tx,77665,chambers,1993-07-01T00:00:00Z,NA
4001,beaumont city health department,aabceehhilmnotttuy,950 Washington Blvd  Box 3827,0235789abghinnoostwx,beaumont,tx,77705,jefferson,NA,NA
4002,eastex clinic,eex,5550 Eastex Freeway Suite E E,0555eex,beaumont,tx,77708,jefferson,1992-11-10T00:00:00Z,NA
3201,brazos valley community action agency,aaaccegimmnnooosvyyz,3400 South Texas Avenue  Ste.1,00134aestx,bryan,tx,77802,brazos,NA,NA
3208,bvcaa north bryan wic clinic,aaabcnnvy,705 North Houston Avenue,057hnoou,bryan,tx,77802,brazos,1994-04-18T00:00:00Z,NA
10603,saint joseph washington county wic,aaceghiijnnnnooossstttuwy,100 S CHAPPELL HILL ST STE 101,000111acehhillllpp,brenham,tx,77833,washington,1998-11-02T00:00:00Z,NA
10601,burleson st joseph wic clinic,beejlnoorssu,1107 Woodson Drive,0117dnooosw,caldwell,tx,77836,burleson,1998-11-01T00:00:00Z,NA
3215,windsor apartments,dinorssw,2500 Central Park Lane,0025acelnrt,college station,tx,77840,brazos,2000-09-05T00:00:00Z,NA
3216,lincoln center wic,cilno,403 Holleman Drive,034aehllmno,college station,tx,77840,brazos,2005-08-09T00:00:00Z,NA
3202,hearne wic clinic,aeehnr,1000 Brown Street,0001now,hearne,tx,77859,robertson,NA,NA
3204,madisonville wic office,adeiillmnosv,114 South Elm Street,114elm,madisonville,tx,77864,madison,NA,NA
3203,navasota wic clinic,aaanostv,118 Farquhar Street,118aafhqrru,navasota,tx,77868,grimes,1994-05-04T00:00:00Z,NA
10602,burleson st joseph somerville wic clinic,beeeeijlllmnooorrsssuv,600 Memory Lane,006emmory,somerville,tx,77879,burleson,1998-11-01T00:00:00Z,NA
3708,victoria city-county health dept    wic,aaccehhiiilnoortttuvyy,2805 North Navarro Street,0258aanorrv,victoria,tx,77901,victoria,NA,NA
3701,american legion hall,aaaceeghiilllmnnor,310 South Esplanade,013aadeens,cuero,tx,77954,de witt,NA,NA
3702,jackson county services building,accceeijknnoorssstuvy,411 North Wells,114ellsw,edna,tx,77957,jackson,NA,NA
3705,goliad housing authority,aadgghhiiilnooorsttuuy,360 North Fort Street,036fort,goliad,tx,77963,goliad,NA,NA
4304,hallettsville wic clinic,aeehillllsttv,200-A East 5th Street,0025ht,hallettsville,tx,77964,lavaca,1996-10-01T00:00:00Z,NA
3704,calhoun county extension office-auditorium,aaccdhiilmnnooorttuuuuy,186 County Road 101,011168cnotuy,port lavaca,tx,77979,calhoun,NA,NA
3706,yoakum community hospital annex,aachiklmmmooopstuyy,206 West Hugo,026ghou,yoakum,tx,77995,lavaca,NA,NA
6404,bandera wic clinic,aber,1209 Cottonwood Street,0129cdnoooottw,bandera,tx,78003,bandera,1995-11-15T00:00:00Z,NA
9501,boerne wic- bentwood center,bbdeeennooortw,1414 East Blanco Road Ste. #3B,11344abbclno,boerne,tx,78006,kendall,2000-10-02T00:00:00Z,NA
6403,castroville clinic,aceillorv,1312 Geneva,1123aeegnv,castroville,tx,78009,medina,NA,NA
1903,vida y salud health systems inc,aaacddehhiillmnssstuvyy,218 North Center,128,cotulla,tx,78014,la salle,NA,NA
6402,vfw hall clinic,afhllvw,317 State Hwy 132 N,112337aet,devine,tx,78016,medina,NA,NA
4902,dilley clinic,deilly,101 Commerce,011cceemmor,dilley,tx,78017,frio,NA,NA
1931,encinal clinic,aceilnn,Hwy 87  Encinal Veterans Hall,78aaaceehilllnnnsv,encinal,tx,78019,la salle,NA,NA
8809,live oak co. wic satellite clinic,aaceeeiikllloosttv,301 Houston Street,013hnoou,george west,tx,78022,live oak,NA,NA
9509,kerr county wic,ceknorrtuy,836 Sidney Baker  St Ste 838-F,336888abdeeiknrsy,kerrville,tx,78028,kerr,NA,NA
1301,ladrillera health promotion center,aaaeehhiillllmnoooprrtt,2100 Pinder,0012deinpr,laredo,tx,78040,webb,NA,NA
1303,cedar health promotion center,aacdeehhilmnoooprrtt,2600 Cedar,0026acder,laredo,tx,78041,webb,NA,NA
1311,clhd lmc wic clinic,cchlm,1700 East Saunders Ste 455,0014557adenrssu,laredo,tx,78041,webb,2006-09-01T00:00:00Z,NA
1305,farias health promotion center,aaaefhhiilmnoooprrstt,1210 Philadelphia,0112aadeiill,laredo,tx,78042,webb,NA,NA
1307,larga vista health promotion center,aaaaeghhiillmnoooprrttv,5401 Cisneros,0145ceinorss,laredo,tx,78043,webb,1995-05-15T00:00:00Z,NA
1302,santo nino health promotion center,aaehhiilmnnnnoooooprsttt,3806 South Hwy 83 #300,000333688,laredo,tx,78046,webb,NA,NA
1306,rio bravo health promotion center,aaehhiilmnoooooprrttv,1600 Orquidia Lane,0016adiioqru,rio bravo,tx,78046,webb,NA,NA
1310,northwest health promotion center,aehhilmnnoooprttw,10224 Atlanta Drive,01224aaalntt,laredo,tx,78046,webb,2001-07-16T00:00:00Z,NA
5304,atascosa health center,aaaacehhlosstt,19341 South Somerset Street,11349eemorsst,lytle,tx,78052,atascosa,1996-09-09T00:00:00Z,NA
4901,frio county wic,cfinoortuy,411 East Brazos  Suite C,114aosz,pearsall,tx,78061,frio,NA,NA
5301,atascosa health clinic inc,aaaaccehhilnosstt,310 West Oaklawn Road,013aaklnow,pleasanton,tx,78064,atascosa,NA,NA
7302,centromed somerset clinic,cdeeeemmnoorrsstt,7315 South Loop 1604 West,01134567loop,somerset,tx,78069,bexar,1993-05-01T00:00:00Z,NA
8806,mcmullen co. wic satellite clinic,acceeeillllmmnosttu,207 Ash Street,027ahs,tilden,tx,78072,mcmullen,NA,NA
1313,zapata wic,aaaptz,101 1st Street,0111,zapata,tx,78076,zapata,2007-09-04T00:00:00Z,NA
6901,beeville wic clinic,beeeillv,1400 West.Corpus Christi St,0014cchiioprrsu,beeville,tx,78102,bee,2007-10-01T00:00:00Z,NA
6903,wilson county wic office,cilnnoostuwy,1022 C Street,0122,floresville,tx,78114,wilson,NA,NA
6902,karnes county,aceknnorstuy,485 Sunset Strip  Suite 103,013458einprsstu,kenedy,tx,78119,karnes,NA,NA
3606,new braunfels wic,aeeflnnsuw,645 North Walnut,456atuw,new braunfels,tx,78130,comal,NA,NA
4303,saint josephs catholic church,aaccccehhhiijlnoorsssttu,207 South Washington Avenue,027aghinnostw,nixon,tx,78140,gonzales,NA,NA
3605,seguin clinic,eginsu,1409 North Highway 123 Bypass,0112349,seguin,tx,78155,guadalupe,NA,NA
3707,yorktown housing authority,aghhiiknnoooorrstttuuwyy,Seventh Street and EcKhardt,aceeehhknsttv,yorktown,tx,78164,de witt,NA,NA
4121,fredericksburg clinic,cdeefikrrs,3600 Fredricksburg Rd Ste 200,0000236cefikrs,san antonio,tx,78201,bexar,1994-10-17T00:00:00Z,NA
4101,buena vista clinic,aabeinuv,2315 Buena Vista Street,1235aabeinuv,san antonio,tx,78207,bexar,NA,NA
8901,christus santa rosa wic,aaachinorrssstu,315 North San Saba  Suite 990,013599aaabnss,san antonio,tx,78207,bexar,1994-08-01T00:00:00Z,NA
4111,zarzamora wic clinic,aaamorrzz,4503 South Zarzamora,0345aaamorrzz,san antonio,tx,78211,bexar,NA,NA
4117,naco perrin clinic,aceinnoprr,4020 Nacco Perrin,0024acceinnoprr,san antonio,tx,78217,bexar,1996-08-15T00:00:00Z,NA
4120,rittiman clinic,aiimnrtt,1013 Rittiman Road,0113aiimnrtt,san antonio,tx,78218,bexar,1994-01-05T00:00:00Z,NA
7305,centromed walzem clinic,acdeeelmmnortwz,5255 Walzem Road,2555aelmwz,san antonio,tx,78218,bexar,2004-09-07T00:00:00Z,NA
4103,pecan valley clinic,acenpv,802 Pecan Valley Drive,028acenp,san antonio,tx,78220,bexar,NA,NA
4107,dorie miller clinic,deeiillmorr,2802 Martin Luther King Blvd,0228aeghiiklmnnrrttu,san antonio,tx,78220,bexar,NA,NA
4110,south flores clinic,eorss,6723 South Flores Suite 106,0123667eors,san antonio,tx,78221,bexar,NA,NA
7301,centromed clinic ascot center,accdeemnoorstt,910 S W Military Drive,019aiilmrty,san antonio,tx,78221,bexar,NA,NA
4102,southwest branch,sw,9011 Poteet-Jourdanton Freeway,0119aeejnnoooptttu,san antonio,tx,78224,bexar,NA,NA
4109,marbach clinic,aabchmr,7452 MIlitary Drive West,2457aiilmrty,san antonio,tx,78227,bexar,1996-06-01T00:00:00Z,NA
4118,callaghan clinic,aaacghlln,4412 Callaghan Road,1244aaacghlln,san antonio,tx,78228,bexar,NA,NA
8959,christus santa rosa medical center,aaaaccdehiilmnorrssstu,4242 Medical Drive Suite 6250,02224456acdeilm,san antonio,tx,78229,bexar,1997-07-15T00:00:00Z,NA
8953,lackland air force base annex,aaabcceefikllorrs,1831 Gentile Ave. Bldg. 6122,11122368eegilnt,lackland air force,tx,78236,bexar,1996-02-07T00:00:00Z,NA
4116,salinas clinic,aailnss,630 South General McMullen,036aceeeglllmmnnru,san antonio,tx,78237,bexar,NA,NA
5901,barrio comprehensive clinic wic program,aabceeeghiimmnooopprrrrrsv,803 Castroville  Suite 416,013468aceillorv,san antonio,tx,78237,bexar,1993-02-01T00:00:00Z,NA
504,agua dulce-nueces county,aacccdeeeglnnostuuuuy,1708 2nd Street,01278dn,agua dulce,tx,78330,nueces,NA,NA
8804,hsr 11  jim wells county wic program,11aceghijllmmnooprrrsstuwy,408 North Flournoy  Suite C,048nooruy,alice,tx,78332,jim wells,NA,NA
503,banquete- l and m superette,abeeeeelmnpqrstttuu,5669 Hwy 44,445669,banquette,tx,78339,nueces,NA,NA
502,bishop- super s foods,bdefhiooopprssssu,121 East 4th,1124ht,bishop,tx,78343,nueces,NA,NA
513,driscoll school,cchillloooss,419 West Avenue D,149,driscoll,tx,78351,nueces,1994-03-01T00:00:00Z,NA
8802,hsr 11 brooks county wic program,11acghmnooprrrsstuy,1200 East Hwy 285  PO Box 646,0012245668boopx,falfurrias,tx,78355,brooks,NA,NA
5106,immaculate conception parish,aaaccceehiiilmmnnooprstu,107 Church Street,017cchhru,gregory,tx,78359,san patricio,NA,NA
1312,hebbronville wic clinic,beehillnov,517 West Viggie,157eggiiv,hebbronville,tx,78361,jim hogg,2007-09-04T00:00:00Z,NA
5102,san patricio county health-ingleside,aaaccdeeeghhiiiillnnnooprsstttuy,2681 San Angelo,1268aaeglnnos,ingleside,tx,78362,san patricio,NA,NA
8805,hsr 11 kleberg county wic program,11abceegghklmnooprrrrstuy,1404 South 14th Street,011444ht,kingsville,tx,78363,kleberg,NA,NA
5103,san patricio county health-mathis,aaaaccehhhiiilmnnooprssttttuy,600 North Frio Street,006fior,mathis,tx,78368,san patricio,NA,NA
8810,hsr 11 orange grove satellite clinic,11aaeeeghillnorrsstt,117 Eugenia,117aeeginu,orange grove,tx,78372,jim wells,1993-09-28T00:00:00Z,NA
519,iga family center,aafgiilmy,418 South Allister,148aillr,port aransas,tx,78373,nueces,1995-07-10T00:00:00Z,NA
8807,hsr 11 refugio co. wic satellite clinic,11aceeefghiilloorrssttu,245 Fairgrounds Rd Expo Center,245adefginooprrsux,refugio,tx,78377,refugio,NA,NA
501,dch wic at driscoll health center - robstown,aabccdehhhilllnooorsttw,400 East Main,004aimn,robstown,tx,78380,nueces,NA,NA
511,petronila-saint vivians mission,aaaeiiiiiilmnnnnooprssssttvv,FM 665,566fm,robstown,tx,78380,nueces,1993-11-01T00:00:00Z,NA
8801,hsr 11 aransas county wic program,11aaaacghmnnooprrrrssstuy,2718 Highway 35 North,123578,rockport,tx,78382,aransas,NA,NA
1314,san diego wic,egios,109 West Gravis,019agirsv,san diego,tx,78384,duval,2007-09-04T00:00:00Z,NA
5101,wic clinic  administrative office,aadeiiimnrtv,313 North Rachal Avenue,133aachlr,sinton,tx,78387,san patricio,NA,NA
525,casa de manana apartments,aaaaacdemnnss,4702  OId Brownsville Road,0247deiillnoosvw,corpus christi,tx,78405,nueces,2005-02-28T00:00:00Z,NA
526,lexington manor apartments,aelmnnoorst,5201 Kostoryz,0125kooryz,corpus christi,tx,78405,nueces,2005-02-28T00:00:00Z,NA
510,clarkwood-mount carmel mission,aaccdeiikllmmnnoooorsstuw,South Clarkwood Road,acdkloorw,corpus christi,tx,78406,nueces,1993-11-01T00:00:00Z,NA
520,glad tidings assembly of god,aabdddefgggiillmnoosssty,4674 Hall,4467ahll,corpus christi,tx,78408,nueces,1997-03-24T00:00:00Z,NA
505,annaville-hilltop community center,aacehiillllmmnnooptvy,11425 Leopard Street,11245aelop,corpus christi,tx,78410,nueces,NA,NA
508,dhc-wic at corpus christi,acccdhhiioprrstu,3455 South Alameda,3455aaadelm,corpus christi,tx,78411,nueces,1993-10-01T00:00:00Z,NA
3801,wic clinic  administrative office,aadeiiimnrtv,1702 Horne Road,0127ehnor,corpus christi,tx,78416,nueces,NA,NA
3803,flour bluff,oru,1456 Waldron Road,1456alnow,corpus christi,tx,78418,nueces,NA,NA
1203,mcallen wic clinic,acellmn,300 East Hackberry,003abcehkrry,mcallen,tx,78501,hidalgo,NA,NA
1218,mcallen wic clinic ii,acellmn,220 Bicentennial South Ste D,022abceeiilnnnt,mcallen,tx,78501,hidalgo,1995-04-01T00:00:00Z,NA
1230,mcallen wic clinic #3,3acellmn,3001 North 23rd  Suite 8,0012338,mcallen,tx,78501,hidalgo,2003-11-04T00:00:00Z,NA
1215,alamo plaza clinic,aalmo,313 E. Business Hwy 83 Ste 113,11133338beinsssu,alamo,tx,78516,hidalgo,NA,NA
1245,alamo wic clinic #2,2aalmo,1429 South Tower Road,1249eortw,alamo,tx,78516,hidalgo,2009-02-02T00:00:00Z,NA
306,garden plaza wic clinic,aegn,1225 North Expressway Ste 2D,12225d,brownsville,tx,78520,cameron,1993-02-01T00:00:00Z,NA
309,los ebanos wic,abelnooss,1076 East Los Ebanos Blvd,0167abelnooss,brownsville,tx,78520,cameron,1997-11-01T00:00:00Z,NA
302,lucio wic clinic,cilou,1204 Jose Colunga Jr. Street,0124acegjjlnoorsu,brownsville,tx,78521,cameron,NA,NA
310,fruity wic clinic,firtuy,4430 East 14th Street Suite C,013444ht,brownsville,tx,78521,cameron,1999-03-08T00:00:00Z,NA
312,browne wic clinic,enow,9901 California Road,0199aacfiilnor,brownsville,tx,78521,cameron,2006-11-01T00:00:00Z,NA
321,cameron park wic clinic,acemnor,2102 Gregory Avenue,0122eggorry,brownsville,tx,78526,cameron,NA,NA
1206,donna wic clinic,adnno,301 South 8th Street,0138ht,donna,tx,78537,hidalgo,NA,NA
1201,edinburg wic clinic,dein,3105 East Richardson,0135achinors,edinburg,tx,78539,hidalgo,NA,NA
1219,edinburg wic clinic ii,dein,113 Dawson,113adnosw,edinburg,tx,78539,hidalgo,1996-08-05T00:00:00Z,NA
1226,san carlos community resource center,aaccceelmmnooorrrsssuy,230 North 86 Street,02368,edinburg,tx,78539,hidalgo,2002-01-02T00:00:00Z,NA
1228,wic mobile-unidos podemos,ddeimnooopssu,3105 West University Drive,0135eiinrstuvy,edinburg,tx,78539,hidalgo,2002-06-01T00:00:00Z,NA
1209,elsa wic clinic,aels,708 East Edinburg  PO Box 1218,0112788bdeinoopx,elsa,tx,78543,hidalgo,NA,NA
303,harlingen wic clinic,aeghilnnr,711 North L Street,117,harlingen,tx,78550,cameron,NA,NA
1205,hidalgo wic clinic,adghilo,702 East Tejano,027aejnot,hidalgo,tx,78557,hidalgo,NA,NA
332,la feria  (satellite),aaaeeefiilllrstt,317 West Magnolia,137aagilmno,la feria,tx,78559,cameron,NA,NA
1210,la joya wic clinic,aajloy,204 West 2nd Street,0224dn,la joya,tx,78560,hidalgo,NA,NA
403,lasara community resource center,aaacceelmmoorrrssuy,706 East 6th Street,0667ht,lasara,tx,78561,willacy,NA,NA
311,los fresnos wic,eflnoorsss,111 North Arroyo Blvd.,111aoorry,los fresnos,tx,78566,cameron,NA,NA
1208,mercedes wic clinic,cdeeemrs,540 South Texas,045aestx,mercedes,tx,78570,hidalgo,NA,NA
1202,mission wic clinic,iimnoss,211 South Schubach Rd,112abcchhsu,mission,tx,78572,hidalgo,NA,NA
1217,mission wic clinic ii,iimnoss,722 N. Breyfogle Road Ste. C-2,2227eefgloy,mission,tx,78572,hidalgo,1994-05-01T00:00:00Z,NA
1214,alton wic clinic,alnot,3513 East Main Avenue,1335aimn,alton,tx,78573,hidalgo,NA,NA
1231,alton wic clinic #2,2alnot,3519 West Main Avenue  Ste. B,1359aimn,mission,tx,78574,hidalgo,2004-07-01T00:00:00Z,NA
1204,pharr wic clinic,arr,1903 North Fir,0139fir,pharr,tx,78577,hidalgo,NA,NA
1211,las milpas wic clinic,aaillmpss,7013 South Cage Suite C,0137aceg,pharr,tx,78577,hidalgo,NA,NA
1224,pharr wic clinic ii,arr,1903 North Fir,0139fir,pharr,tx,78577,hidalgo,1999-01-19T00:00:00Z,NA
304,port isabel wic clinic,abeiloprst,142 Champion Street,124achimnop,port isabel,tx,78578,cameron,NA,NA
1212,progreso wic clinic,egooprrs,Bypass FM Road 1015,0115fm,progreso,tx,78579,hidalgo,NA,NA
401,su clinica familiar inc,aaacfiiilmnrsu,131 FM 3168,1113368fm,raymondville,tx,78580,willacy,NA,NA
1243,rio grande wic clinic,egiorr,604 North Garza Street,046aagrz,rio grande city,tx,78582,starr,2007-09-04T00:00:00Z,NA
315,rio hondo wic clinic,dhinooor,130 Colorado,013acdlooor,rio hondo,tx,78583,cameron,1997-12-01T00:00:00Z,NA
1244,roma wic,amor,1505 North Grant Street,0155agnrt,roma,tx,78584,starr,2007-09-04T00:00:00Z,NA
301,san benito wic clinic,abeinnost,1390 West Expressway 83,013389,san benito,tx,78586,cameron,NA,NA
314,la paloma clinic (satellite),aaaaeeillllmopstt,35005 Leal Road,00355aell,san benito,tx,78586,cameron,NA,NA
1229,north san juan wic clinic,aajnnnsu,509 East Earling,059aegilnr,san juan,tx,78589,hidalgo,2002-10-17T00:00:00Z,NA
334,santa maria (satellite),aaaaaeeiillmnrssttt,Old Military Hwy 281,128adiillmorty,santa maria,tx,78592,cameron,NA,NA
1216,sullivan city wic clinic,aciillnstuvy,371 East Expressway 83,13378,sullivan city,tx,78595,hidalgo,NA,NA
1207,weslaco wic clinic,acelosw,1901 North Bridge,0119,weslaco,tx,78596,hidalgo,NA,NA
1227,weslaco wic clinic,acelosw,417 South Oregon Avenue,147egnoor,weslaco,tx,78596,hidalgo,2002-10-15T00:00:00Z,NA
128,bastrop wic clinic,abopr,443 Hwy. 71,13447,bastrop,tx,78602,bastrop,2009-02-02T00:00:00Z,NA
