siteid,name,f_name,street_address,f_addr,city,state,zipcode,county_name,phone,toll_free,fax,email,website,hours,live_chat_url,latitude,longitude,is_mobile
4001,beaumont public health department,aabbceehhillmnopttuu,3040 College St,0034ceegllo,beaumont,tx,77701,jefferson,409-832-4000,NA,409-835-8983,Jammie.Wright@Beaumonttexas.Gov,NA,Mon/Tue/Wed/Thu | 7:00-6:00 && Fri | 7:00-12:00 && Closed 1st Thu of the month,NA,30.06915,-94.11841,NO
13301,bryan wic clinic,any,3400 S Texas Ave Ste 1,00134aestx,bryan,tx,77802,brazos,979-260-2942,NA,979-260-3916,NA,NA,Mon/Tue/Wed/Thu | 7:30-6:00 Lunch 12:30-1:30 & Fri | 7:30-12:00 & 3rd Sat | 8-12,NA,30.63976,-96.34927,NO
13308,29th street wic clinic,29ht,"4001 E 29th St, Suite 112",001112249ht,bryan,tx,77802,brazos,979-260-2942,NA,--,NA,NA,Mon/Tue/Wed/Thu | 7:30-6:00 Lunch 12:30-1:30,NA,30.64594,-96.33143,NO
13305,college station wic clinic,ceegllo,"1103 Anderson St, Suite 102",0011123enors,college station,tx,77840,brazos,979-260-2942,NA,979-260-3916,NA,NA,Mon/Tue/Wed/Thu | 7:30-6:00 Lunch 12:30-1:30,NA,30.60866,-96.31901,NO
12601,faith mission wic program,aafghiiimmnooprrsst,100 S Chappell Hill St Ste 101,000111acehhillllpp,brenham,tx,77833,washington,979-836-1913,NA,979-836-3897,Jd.Young@Faithmission.Us,NA,Mon/Tue/Wed/Thu | 8:30-6:30 && Fri | 8:30-12:30 && 3rd Sat | 8:30-12:00 && Mon Prior to 3rd Sat | 1:00-6:30,NA,30.16852,-96.3909,NO
13306,caldwell wic clinic,acdelllw,206 S Wright St,026ghirtw,caldwell,tx,77836,burleson,979-260-2942,NA,979-567-6368,NA,NA,Mon/Wed | 8:00-6:00  Lunch 12:30-1:30,NA,30.5418,-96.68875,NO
13302,hearne wic clinic,aeehnr,1000 Brown St,0001now,hearne,tx,77859,robertson,979-260-2942,NA,979-279-3986,NA,NA,Tue/Thu | 7:30-6:00  Lunch 12:30-1:30,NA,30.871927,-96.599826,NO
13304,madisonville wic clinic,adeiillmnosv,813 S State St Ste 103,011338aet,madisonville,tx,77864,madison,979-260-2942,NA,936-348-3694,NA,NA,Tue/Thu | 7:30-6:00  Lunch 12:30-1:30,NA,30.9430513,-95.9121695,NO
13303,navasota wic clinic,aaanostv,118 Farquhar St,118aafhqrru,navasota,tx,77868,grimes,979-260-2942,NA,936-825-8766,NA,NA,Wed/Thu | 7:30-5:30  Lunch 12:30-1:30,NA,30.3873149,-96.0886174,NO
3708,victoria co public health dept,aabccehhiiillooprtuv,2805 Navarro,0258aanorrv,victoria,tx,77901,victoria,361-578-2884,NA,361-578-6627,NA,https://www.vctx.org/page/health.wic.hours-locations,1st/2nd/3rd/4th Mon | 8:00-5:30 Lunch 12:00-12:30 && Mon after the 2nd/4th Sat | 9:30-7:00 Lunch 12:00-12:30 && 1st Tue | 8:00-5:30 Lunch 12:00-12:30 && 2nd Wed | 8:00-5:30 Lunch 12:00-12:30 && 4th Wed | 8:00-12:00 && 1st/2nd/4th Thu | 8:00-5:30 Lunch 12:00-12:30 && 3rd Thu | 8:00-5:30 Lunch 11:00-12:30 && 1st/2nd/3rd/4th Fri | 8:00-12:00 && 2nd/4th Sat | 8:00-12:00,NA,28.82141,-97.00172,NO
3701,cuero wic clinic,ceoru,"201 Leonard Roy Harmon Dr, Cuero Park Clubhouse",012aaceeehhlnnooooorrsuuy,cuero,tx,77954,dewitt,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,1st And 3rd Wed  |  9:00-4:00  Lunch  12:00-12:30,NA,29.0876616,-97.2742722,NO
3702,edna wic clinic,aden,"411 North Wells, Jackson County Services Building",114accceeeijkllnnoorsssstuvwy,edna,tx,77957,jackson,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,2nd And 4th Tue  |  9:00-4:00  Lunch  12:00-12:30,NA,28.98042,-96.64857,NO
3705,goliad housing authority,aadgghhiiilnooorsttuuy,360 North Fort Street,036fort,goliad,tx,77963,goliad,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,2nd Wed  |  9:00-1:00,NA,28.6710485,-97.3816049,NO
4304,hallettsville wic clinic,aeehillllsttv,200-A East 5Th Street,0025ht,hallettsville,tx,77964,lavaca,830-672-7083,NA,830-672-4575,NA,NA,1St And 3Rd Wed  |  9:00-4:00  Lunch 12:30-1:30,NA,29.44295,-96.94172,NO
3704,port lavaca wic clinic,aaacloprtv,17 W Ash St,17ahs,port lavaca,tx,77979,calhoun,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,"1st, 2nd, And 3rd Mon  |  9:00-4:00  Lunch  12:00-12:30  &&  1st And 3rd  Wed  |  9:00-4:00  Lunch 12:00-12:30",NA,28.621319,-96.6320388,NO
3706,yoakum community hospital annex,aachiklmmmooopstuyy,206 West Hugo,026ghou,yoakum,tx,77995,lavaca,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,3rd Tue  :  9:30-4:00  Lunch  12:00-12:30,NA,29.288385,-97.151656,NO
6410,lytle wic clinic,ellty,"15306 Main Street, Unit 2",012356aimn,lytle,tx,78052,bexar,830-665-8044,NA,830-741-6144,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,2nd/3rd Mon | 8:15-5:00 Lunch 12:00-12:30 && Thu | 9:00-5:30 Lunch 12:00-12:30,NA,29.23628,-98.78586,NO
6404,bandera wic clinic,aber,1207 Cottonwood Street,0127cdnoooottw,bandera,tx,78003,bandera,830-460-7378,NA,--,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,Mon | 9:00-5:45 Lunch 12:00-12:30 && Closed the last business day of the month,NA,29.73118,-99.07717,NO
8964,boerne wic clinic,beenor,1415 E Blanco Rd,1145abclno,boerne,tx,78800,kendall,830-249-3932,NA,NA,NA,NA,Mon | 8:30-4:30 Lunch 12:00-12:30,NA,29.79664,-98.71505,NO
6403,castroville clinic,aceillorv,8366 Fm 471 S,1346678fm,castroville,tx,78009,medina,830-931-4044,NA,--,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,Tue | 8:45-6:00 Lunch 12:00-12:30 && Closed the last business day of the month,NA,29.341988,-98.829433,NO
1903,vida y salud-health systems inc,aaacddehhiillmnssstuvyy,916 Huddleston,169dehnou,cotulla,tx,78014,la salle,830-876-9755,NA,830-374-3364,NA,NA,Wed | 9:30-4:30 Lunch 12:00-1:00 && 1st Wed | Closed,NA,28.425992,-99.229061,NO
6402,devine clinic,deeinv,317 State Hwy 132 N,112337aet,devine,tx,78016,medina,830-665-8044,NA,--,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,Tue/Wed | 8:30-6:30  Lunch 12:00-12:30 && Closed the last business day of the month,NA,29.1545604,-98.8921661,NO
4902,dilley clinic,deilly,101 N. Commerce,011cceemmor,dilley,tx,78017,frio,830-326-3254,NA,--,WICLA049@friocounty.org,NA,1st Tue/3rd Tue | 9:00-5:00 && Lunch 12-1,NA,28.669171,-99.16902,NO
1319,live oak co wic satellite clinic,aaceeeiikllloosttv,305 Bowie St.,035beiow,george west,tx,78022,live oak,(361) 449-2733,NA,NA,NA,NA,2nd & 4th Thu  |  9:45-5:00  Lunch 1:00-2:00,NA,28.333541,-98.113715,NO
6411,atascosa wic,aaacosst,608 Mesquite St,068eeimtu,jourdanton,tx,78026,atascosa,830-767-0903,NA,830-741-6149,mandi.wilcox@medinatx.org,http://www.medinacountytexas.org/page/medina.WIC,Mon-Thu | 7:00-5:30 Lunch 12:00-12:30 && Closed the last business day of the month,NA,28.92362,-98.55149,NO
8966,kerrville wic clinic,eeikllrrv,"836 Sidney Baker Hwy, Suite 838-F",336888abdeeiknrsy,kerrville,tx,78028,kerr,830-257-4400,NA,NA,NA,NA,Tue/Wed | 7:30-6:00 Lunch 12:00-12:30 && 4th Tue | Closed,NA,30.05238,-99.1352,NO
1303,cedar health promotion center,aacdeehhilmnoooprrtt,2600 Cedar Avenue,0026acder,laredo,tx,78041,webb,956-795-4943,NA,956-722-5562,NA,NA,Mon/Tue/Wed/Thu  |  8:00-6:00  &&  Fri  |  8:00-5:00,NA,27.52,-99.49015,NO
1301,ladrillera health promotion center,aaaeehhiillllmnoooprrtt,2100 Pinder,0012deinpr,laredo,tx,78040,webb,956-795-2487,NA,956-795-2107,NA,NA,Mon/Wed/Fri | Closed && Tue/Thu | 9:00-6:00  LUNCH 1:00-2:00,NA,27.51821,-99.51925,NO
1305,farias health promotion center,aaaefhhiilmnoooprrstt,1210 Philadelhphia Room 105,0011125aadehiill,laredo,tx,78042,webb,956-795-2482,NA,956-795-2482,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  &&  Fri  |  8:00-5:00,NA,27.53473,-99.50728,NO
1311,lmc wic clinic,clm,1700 East Saunders Suite 455,0014557adenrssu,laredo,tx,78041,webb,956-727-9253,NA,--,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  &&  Fri  |  8:00-5:00,NA,27.53248,-99.47807,NO
1302,santo nino wic clinic,ainnnoost,2201 Saltillo St,0122ailllost,laredo,tx,78046,webb,956-795-2488,NA,956-795-2489,NA,NA,Mon/Tue/Wed/Thu  | 9:00-6:00  &&  Fri  | 8:00-5:00,NA,27.47578,-99.47312,NO
1307,larga vista health prmotion center,aaaaeghhiillnooprttv,5401 Cisneros,0145ceinorss,laredo,tx,78043,webb,956-717-3538,NA,956-712-4256,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  &&  Fri  | 8:00-5:00,NA,27.5004647,-99.4317124,NO
1310,northwest wic clinic,nw,10224 Atlanta Drive,01224aaalntt,laredo,tx,78045,webb,956-712-4015,NA,--,NA,NA,Mon/Tue/Wed/Thu | 9:00-6:00  &&  Fri  | 8:00-5:00,NA,27.5938,-99.52081,NO
5935,luckey ranch wic,accehklnruy,11880 Us Hwy 90 Suite 104,0001114889su,san antonio,tx,78245,bexar,210-233-7150,NA,NA,NA,https://www.communicaresa.org/,Mon/Tue/Wed  |  8:00-6:00 &&  Thu  |  9:00-7:00 &&  Fri | 8:00-12:00 && Closed The Last Business Day Of Each Month,NA,29.37539,-98.727848,NO
4901,frio county wic,cfinoortuy,411 East Brazos Suite C,114aosz,pearsall,tx,78061,frio,830-505-7385,NA,830-334-0092,WICLA049@friocounty.org,NA,Mon/Tue/Wed| 8:00-6:00  Lunch 12:00-13:00 && Thu | 8:00-1:00,NA,28.89286,-99.09286,NO
1313,zapata wic clinic,aaaptz,101 1St Street,0111,zapata,tx,78076,zapata,956-765-8442,NA,--,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  Lunch 1:00-2:00  &&  Fri  |  8:00-5:00  Lunch  12:00-1:00,NA,26.91212,-99.2633,NO
6901,beeville wic clinic,beeeillv,3811 N Saint Mary'S St,1138aaimnrsty,beeville,tx,78102,bee,361-358-9300,NA,361-358-9301,swillow@ccsct.org,NA,Mon/Tue/Wed/Thu | 7:00-6:00  Lunch 12:00-1:00 && Closed the last Thursday of the month,NA,28.43591,-97.76061,NO
7305,centromed walzem wic,acdeeelmmnortwz,5255 Walzem Road,2555aelmwz,san antonio,tx,78218,bexar,210-924-6004,NA,210-590-8160,wic.help@centromedsa.Com,https://centromedsa.com/services/wic/,Mon/Wed/Fri  | 8:00-5:00 &&  Tue/Thu  | 8:00-7:00 && 4th Sat | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=073,29.5104249,-98.38587,NO
6903,wilson county wic office,cilnnoostuwy,1104 D Street,0114,floresville,tx,78114,wilson,830-393-7423,NA,830-393-8989,swillow@ccsct.org,NA,Mon/Tue/Wed/Thu | 7:00-6:00  Lunch 12:00-1:00 && Closed the last Thursday of the month,NA,29.13263,-98.15686,NO
6902,karnes county,aceknnorstuy,302 N Butler St,023belrtu,karnes city,tx,78118,karnes,830-583-3685,NA,830-583-9808,swillow@ccsct.org,NA,Mon/Tue/Wed/Thu | 7:00-6:00  Lunch 12:00-1:00 && Closed the last Thursday of the month,NA,28.88722,-97.90378,NO
3606,new braunfels wic,aeeflnnsuw,705 Landa St,057al,new braunfels,tx,78130,comal,512-393-8040,NA,855-461-6665,NA,http://www.ci.san-marcos.tx.us/266/Women-Infants-Children-WIC,Mon/Wed | 8:00-4:30 Lunch 12:00-1:00 && Tue/Thu | 8:00-7:00 Lunch 12:00-1:00 && Fri | 8:00-12:00,NA,29.70068,-98.14354,NO
4303,nixon wic clinic,innox,217 N Nixon Ave,127innox,nixon,tx,78140,gonzales,830-672-7083,NA,830-672-4575,NA,NA,Every Thursday  |  9:00-4:00  Lunch 12:30-1:30,NA,29.26902,-97.76478,NO
3605,seguin wic clinic,eginsu,550 N Hwy 123 Bypass Ste 160,001123556,seguin,tx,78155,guadalupe,512-393-8040,NA,855-461-6662,NA,http://www.ci.san-marcos.tx.us/266/Women-Infants-Children-WIC,Wed | 8:00-4:30 Lunch 12:00-1:00,NA,29.57302,-97.94189,NO
3707,yorktown housing authority,aghhiiknnoooorrstttuuwyy,Community Room 406 N Eckhardt,046accehkmmoty,yorktown,tx,78164,dewitt,361-578-2884,NA,--,NA,https://www.vctx.org/page/health.wic.hours-locations,1st Tue  |  9:30-12:30,NA,28.985314,-97.505383,NO
5914,communicare wic northwest,acceimmnnoruw,7863 Callaghan Rd Suite 206,0236678aaacghlln,san antonio,tx,78229,bexar,210-233-7150,NA,--,NA,NA,Mon/Tue/Wed  |  8:00-6:00  Lunch  12:00-1:00  &&  Thu  |  9:00-7:00  Lunch  1:00-2:00  &&  Fri | 8:00-12:00 && Closed The Last Business Day Of Each Month,NA,29.50983,-98.55502,NO
4101,buena vista clinic,aabeinuv,2315 Buena Vista Street,1235aabeinuv,san antonio,tx,78207,bexar,210-207-4906,NA,210-207-4908,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon | 7:45-4:30 && Tue | 7:45-7:30 && Wed/Thu | 7:45-4:30 && Fri | 7:45-12:45  &&  3rd Sat  |  7:45-11:45,NA,29.4271,-98.52414,NO
8901,city center wic,city,401 North San Saba,014aaabnss,san antonio,tx,78207,bexar,210-704-4180,NA,210-704-4189,NA,NA,Mon/Tue/Wed/Thu | 8:00-6:30  Lunch 12:00-12:30,NA,29.42887,-98.5001,NO
4116,salinas clinic,aailnss,630 South General Mcmullen,036aceeeglllmmnnru,san antonio,tx,78237,bexar,210-207-4700,NA,210-207-4701,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon/Tue | 7:45-4:30 && Wed | 7:45-7:30  && Thu | 7:45-4:30 && Fri | 7:45-12:45  &&  1st Sat  |  7:45-11:45,NA,29.42281,-98.55476,NO
5901,communicare west campus wic,acceimmnorsuuw,1102 Barclay St,0112ably,san antonio,tx,78207,bexar,210-233-7150,NA,210-435-5429,NA,https://www.communicaresa.org/,Mon/Tue/Wed  |  8:00-6:00  &&  Thu  |  9:00-7:00  &&  Fri | 8:00-12:00 && Closed The Last Business Day Of Each Month,NA,29.40984,-98.54249,NO
4118,callaghan clinic,aaacghlln,4412 Callaghan,1244aaacghlln,san antonio,tx,78228,bexar,210-207-4694,NA,210-207-4696,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon/Tue/Wed | 7:45-4:30 && Thu | 7:45-7:30 && Fri | 7:45-12:45  &&  2nd Sat  |  7:45-11:45,NA,29.467977,-98.602448,NO
8963,fort sam houston,afhmnooorstu,3060 Stanley Rd Bldg 2797 - Military And Family Readiness Center,00236779aaaadeeefiiiilllmmnnrrsstyyy,fort sam houston,tx,78234,bexar,210-954-4566,NA,NA,NA,NA,1st Tue/ 3rd Wed | 7:30-4:00 Lunch 12:00-12:30,NA,29.45018,-98.458145,NO
4103,pecan valley clinic,acenpv,802 Pecan Valley Drive,028acenp,san antonio,tx,78220,bexar,210-207-4715,NA,210-207-4716,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon/Tue/Wed | 7:45-4:30 && Thu | 7:45-7:30 && Fri | 7:45-12:45  &&  3rd Sat  |  7:45-11:45,NA,29.40726,-98.43177,NO
4110,south flores clinic,eorss,6723 South Flores Suite 106,0123667eors,san antonio,tx,78221,bexar,210-207-4555,NA,210-207-4557,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon | 7:45-4:30 && Tue | 7:45-7:30 && Wed/Thu | 7:45-4:30 && Fri | 7:45-12:45  &&  2nd Sat  |  7:45-11:45,NA,29.3541767,-98.4900822,NO
7301,centromed clinic sw military dr,acdeeiilmmnorrsttwy,910 S W Military Drive,019aiilmrty,san antonio,tx,78221,bexar,210-924-6004,NA,210-924-6039,wic.help@centromedsa.com,https://centromedsa.com/services/wic/,Mon/Wed/Fri  | 8:00-5:00 &&  Tue/Thu  | 8:00-7:00 && 4th Sat | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=073,29.35633,-98.50632,NO
4111,zarzamora wic clinic,aaamorrzz,4503 South Zarzamora,0345aaamorrzz,san antonio,tx,78211,bexar,210-207-4720,NA,210-207-4721,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon | 7:45-7:30  &&  Tue/Wed/Thu | 7:45-4:30 &&  Fri | 7:45-12:45,NA,29.381239,-98.534294,NO
4120,rittiman clinic,aiimnrtt,4343 Rittiman Road,3344aiimnrtt,san antonio,tx,78218,bexar,210-207-4750,NA,210-826-8239,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon/Tue  | 7:45-4:30  &&  Wed  | 7:45-7:30 && Thu | 7:45-4:30 && Fri | 7:45-12:45 && 1st Sat  |  7:45-11:45,NA,29.48445,-98.4079299,NO
4117,naco perrin clinic,aceinnoprr,4020 Naco Perrin,0024aceinnoprr,san antonio,tx,78217,bexar,210-207-4742,NA,210-207-4743,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon/Tue/Wed | 7:45-4:30 && Thu | 7:45-7:30 && Fri | 7:45-12:45  &&  3rd Sat  |  7:45-11:45,NA,29.54283,-98.41612,NO
8953,lackland air force base,aaabcceefikllorrs,2240 Walker Ave Bldg 5460,00224456aeklrw,lackland afb,tx,78236,bexar,210-674-7739,NA,210-674-2165,NA,NA,Mon-Thu | 7:30-6:00 Lunch 12:00-12:30,NA,29.382719,-98.613121,NO
8959,medical center wic,acdeilm,5500 Babcock  Ste 123,0012355abbccko,san antonio,tx,78240,bexar,210-340-1161,NA,210-694-4714,NA,NA,Mon/Tue/Wed/Thu | 7:30-6:00  Lunch 12:00-12:30,NA,29.51796,-98.59557,NO
4109,marbach clinic,aabchmr,7452 W Military Dr,2457aiilmrty,san antonio,tx,78227,bexar,210-207-4690,NA,210-207-4693,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon | 7:45-4:30 && Tue | 7:45-7:30 && Wed/Thu | 7:45-4:30 && Fri | 7:45-12:45  &&  1st Sat  |  7:45-11:45,NA,29.4167726,-98.6295351,NO
5915,communicare potranco wic,aaccceimmnnoooprrtu,10002 Westover Bluff,00012eorvw,san antonio,tx,78251,bexar,(210) 233-7150,NA,NA,NA,NA,Mon/Tue/Wed  |  8:00-6:00 &&  Thu  |  9:00-7:00 &&  Fri  |  8:00-12:00 && Closed The Last Business Day Of Each Month,NA,29.4371737,-98.6863714,NO
4121,sabine wic clinic,abeins,"Cross Creek Shopping Center, 9179 Grissom Road, Suite 147",1147799cgghiimnooopprrsssss,san antonio,tx,78251,bexar,210-207-4754,NA,210-207-4757,Kelly.Bocanegra@sanantonio.gov,https://www.sa.gov/Directory/Departments/SAMHD/Health-Services/WIC#9869248-how-to-get-benefits,Mon | 7:45-7:30 && Tue/Wed/Thu | 7:45-4:30 && Fri | 7:45-12:45  &&  2nd Sat  |  7:45-11:45,NA,29.48418,-98.66444,NO
504,agua dulce-nueces county,aacccdeeeglnnostuuuuy,1513 2nd Street,11235dn,aqua dulce,tx,78330,nueces,361-537-1867,NA,--,NA,NA,4Th Wed | 9:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.781841,-97.911298,NO
1318,alice wic clinic,aceil,"2041 E Main St, Suite 500",0001245aimn,alice,tx,78332,jim wells,361-453-4033,NA,NA,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  &&  Fri  8:00-5:00,NA,27.76421,-98.04722,NO
5111,san patricio county wic aransas pass clinic,aaaaaacciinnnoopprrsssssttuy,1212 W Wheeler Ave,1122eeehlrw,aransas pass,tx,78336,nueces,361-758-2102,NA,--,NA,NA,Mon/Tue | 8:00-5:00 Lunch 12:00-1:00 && Wed | 7:00-6:00 Lunch 12:00-1:00 && Thu/Fri | 8:00-5:00 Lunch 12:00-1:00&& 2nd Fri of Month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=051,27.91415,-97.15798,NO
5102,san patricio county wic ingleside clinic,aaccdeegiiiilnnnooprssttuy,2681 San Angelo,1268aaeglnnos,ingleside,tx,78362,nueces,361-776-3819,NA,361-776-5158,NA,NA,Tue | 7:00-6:00 Lunch 12:00-1:00 && Wed | 8:00-5:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=051,27.8772274,-97.21541,NO
503,banquete-l and m superette,abeeeeelmnpqrstttuu,4359 4th Street,34459ht,banquette,tx,78339,nueces,361-537-1867,NA,--,NA,NA,2nd Wed | 9:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.806986,-97.797043,NO
502,bishop community center,bchimmoopsy,102 West Joyce St,012cejoy,bishop,tx,78343,nueces,361-537-1867,NA,--,NA,NA,1st/3rd Wed | 9:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.581427,-97.80171,NO
1322,falfurrias wic clinic,aaffilrrsu,125 E Miller,125eillmr,falfurrias,tx,78355,brooks,(361) 325-2600,NA,NA,NA,NA,Mon/Wed  |  9:00-6:00  Lunch  1:00-2:00  &&  Fri  |  8:00-5:00  Lunch 12:00-1:00,NA,27.22622,-98.14343,NO
5106,san patricio county wic gregory portland clinic,aacceggiilnnoooopprrrrstttuyy,107 Church Street,017cchhru,gregory,tx,78359,san patricio,361-643-8205,NA,--,NA,NA,Thu | 8:00-5:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=051,27.918448,-97.295063,NO
1312,hebbronville wic clinic,beehillnov,517 West Viggie,157eggiiv,hebbronville,tx,78361,jim hogg,361-527-9135,NA,--,NA,NA,Tue/Thu  |  9:45-5:00  Lunch  1:00-2:00,NA,27.3127465,-98.6828684,NO
1320,kingsville wic clinic,egiikllnsv,1403 E Corral,0134aclorr,kingsville,tx,78363,kleberg,(361) 592-2022,NA,NA,NA,NA,Mon/Tue/Wed/Thu  |  9:00-6:00  &&  Fri  | 8:00-5:00,NA,27.530386,-97.850699,NO
5103,san patricio county wic mathis clinic,aaacchiiimnnooprsstttuy,600 North Frio Street,006fior,mathis,tx,78368,san patricio,361-587-3655,NA,361-587-3755,NA,NA,Tue | 8:00-5:00 Lunch 12:00-1:00 && Wed | 7:00-6:00 Lunch 12:00-1:00 && Thu | 8:00-5:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=051,28.10078,-97.8280774,NO
5110,san patricio county wic refugio clinic - special procedures -,aaaccccdeeeefgiiiilnnooooppprrrrsssttuuuy,"No In Person Services - For Assistance Email WIC51@sanpatriciocountytx.gov, 245 Fairgrounds Rd Expo Center",12455aaaaaacccccdeeeeeeffggiiiiiiiilmnnnnnnnooooooooppprrrrrrssssssstttuuvvwxxy,refugio,tx,78377,refugio,361-343-0907,NA,--,NA,NA,For Assistance Email WIC51@sanpatriciocountytx.gov,https://texaswic.org/about-wic/live-chat-with-wic?la=051,28.323298,-97.29358,NO
501,"dch wic at driscoll health center ""temporarily closed""",aaacccddeeehhhiilllllmoooprrssttty,"Please contact 361-242-2458 for assistance, 414 N Matiana Ortiz Blvd",1122234444568aaaaaaacceeefiiimnnnooorrssstttz,robstown,tx,78380,nueces,361-767-7777,NA,--,NA,NA,Mon/Tue/Thu | 8:00-6:00 Lunch 12:00-1:00 && Wed | 1:00-6:00 && Fri | 8:00-12:00 && 3rd Fri | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.794424,-97.671967,NO
5101,san patricio county wic sinton clinic,aacciiinnnnoooprsstttuy,313 North Rachal Avenue,133aachlr,sinton,tx,78387,san patricio,361-587-3510,NA,361-587-3712,NA,NA,Mon/Tue | 7:00-6:00 && Wed/Thur/Fri | 8:00-5:00 && 2nd Fri of Month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=051,28.0391548,-97.5105749,NO
3801,corpus christi-nueces co public health district,abcccccdeeehhhiiiiillnoopprrrsstuuu,1702 Horne Road,0127ehnor,corpus christi,tx,78416,nueces,361-826-1355,NA,361-855-0792,Corpuschristiwic@Cctexas.Com,NA,Mon-Thu | 8:00-6:00  Lunch 12:00-1:00 && Fri | 8:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=038,27.75887,-97.4299,NO
508,dhc-wic of corpus christi,ccdhhiioprrsu,4141 South Staples,1144aes,corpus christi,tx,78411,nueces,361-694-6767,NA,--,NA,NA,Mon/ Tue/ Wed/ Thu | 8:00-6:00 Lunch 12:00-1:00 && Fri | 8:00-12:00 && 3rd Fri | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.72529,-97.37902,NO
505,annaville-hilltop community center,aacehiillllmmnnooptvy,11425 Leopard Street,11245aelop,corpus christi,tx,78410,nueces,361-242-2458,NA,--,NA,NA,Mon/ Tue/ Wed/ Thu | 8:00-6:00 Lunch 12:00-1:00 && Fri | 8:00-12:00 && 3rd Fri | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=005,27.84595,-97.59351,NO
3803,flour bluff,oru,"Janet Harte Library, 2629 Waldron Rd",2269aaaaehijllnnortwy,corpus christi,tx,78418,nueces,361-826-1355,NA,361-937-3291,Corpuschristiwic@Cctexas.Com,NA,1st Tue | 8:30-11:30 && 3rd Tue | 2:00-5:30,https://texaswic.org/about-wic/live-chat-with-wic?la=038,27.64399347,-97.29678798,NO
1218,mcallen wic clinic ii,acellmn,220 S Bicentennial  Suite D,022abceeiilnnnt,mcallen,tx,78501,hidalgo,956-292-7752,NA,956-668-1226,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.20263,-98.23987,NO
1230,mcallen wic clinic #3,3acellmn,3001 North 23Rd Suite 8,0012338,mcallen,tx,78502,hidalgo,956-683-1822,NA,956-664-2392,NA,https://www.hidalgocounty.us/108/WIC-Office,Mon/Thu | 8:00-6:00  && Tue/Wed/Fri | 8:00-5:00,https://texaswic.org/about-wic/live-chat-with-wic?la=012,26.2325,-98.24091,NO
