siteid,name,address,city,zip,COUNTY,date_close,sample_date,phone,email,BY_SITEID,BY_ADDRESS,BY_NAME,date_open,street_address,state,zipcode,county_name,by_id,by_name,by_addr,match_found,flag_missing_date,fixed_date_open,bad_zipcode,_merge
7721,liberty,501 a palmer st,Liberty,77575,,,2024,(936) 336-3859,JSNeal@UTMB.edu,0,0,1,1993-01-01,501 A Palmer St,tx,77575,liberty,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7723,lone star,605 s conroe medical dr,Conroe,77304,,,2024,936-788-5301,JSNeal@UTMB.edu,0,0,0,.-.-.,605 S Conroe Medical Dr,tx,77304,montgomery,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
8901,city center,401 n san saba,San Antonio,78207,,,2024,210-704-4180,,1,0,0,1994-08-01,401 North San Saba,tx,78207,bexar,TRUE,FALSE,FALSE,TRUE,FALSE,1994-08-01,FALSE,Matched (3)
8953,lackland air force base,2240 walker ave bldg 5460,Lackland Afb,78236,,,2024,210-674-7739,,1,0,0,1996-02-07,2240 Walker Ave Bldg 5460,tx,78236,bexar,TRUE,TRUE,FALSE,TRUE,FALSE,1996-02-07,FALSE,Matched (3)
8959,medical center,5500 babcock ste 123,San Antonio,78240,,,2024,210-340-1161,,1,0,0,1997-07-15,5500 Babcock  Ste 123,tx,78240,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,1997-07-15,TRUE,Matched (3)
8963,fort sam houston,3060 stanley rd bldg 2797 military and family readiness center,Fort Sam Houston,78234,,,2024,210-954-4566,,0,0,0,.-.-.,3060 Stanley Rd Bldg 2797 - Military And Family Readiness Center,tx,78234,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
8964,boerne,1415 e blanco rd,Boerne,78800,,,2024,830-249-3932,,0,0,0,.-.-.,1415 E Blanco Rd,tx,78800,kendall,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
8965,fredericksburg,103 industrial loop 900,Fredericksburg,78624,,,2024,210-990-3732,,0,0,0,.-.-.,"Heart of the Hills Mom Center, 103 Industrial Loop #900",tx,78624,gillespie,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
8966,kerrville,836 sidney baker hwy ste 838-f,Kerrville,78028,,,2024,830-257-4400,,0,0,0,.-.-.,"836 Sidney Baker Hwy, Suite 838-F",tx,78028,kerr,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
8967,johnson city,206 s hwy 281,Johnson City,78636,,,2024,210-990-3732,,0,0,0,.-.-.,206 S. Hwy 281,tx,78636,blanco,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
9001,los barrios unidos services,809 singleton blvd,Dallas,75212,,,2024,214-761-0956,,1,0,0,1994-10-01,809 Singleton Blvd,tx,75212,dallas,TRUE,TRUE,TRUE,TRUE,FALSE,1994-10-01,FALSE,Matched (3)
9002,urban inter tribal center - temporarily closed,1283 record crossing rd,Dallas,75235,,,2024,214-941-1050,,1,0,0,2007-06-05,"Mobile Services Offered, 1283 Record Crossing Rd",tx,75235,dallas,FALSE,FALSE,FALSE,FALSE,FALSE,2007-06-05,TRUE,Matched (3)
9003,lbu,4732 w illinois ave,Dallas,75211,,,2024,214-761-0959,,0,0,0,.-.-.,4732 W Illinois Ave,tx,75211,dallas,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
10003,austin street,411 s austin,Amarillo,79106,,,2024,806-371-1119,,1,0,0,1996-05-08,411 South Austin,tx,79106,potter,TRUE,TRUE,TRUE,TRUE,FALSE,1996-05-08,FALSE,Matched (3)
10004,canyon,1818 4th st,Canyon,79015,,,2024,806-371-1119,,1,0,0,1996-05-08,1818 4Th Street,tx,79015,randall,TRUE,TRUE,TRUE,TRUE,FALSE,1996-05-08,FALSE,Matched (3)
10006,north branch library,1500 ne 24th ave,Amarillo,79107,,,2024,806-371-1119,,1,0,0,1996-05-08,1500 Ne 24Th Avenue,tx,79107,potter,TRUE,TRUE,TRUE,TRUE,FALSE,1996-05-08,FALSE,Matched (3)
10011,groom,community center 200 broadway,Groom,79039,,,2024,806-371-1119,,1,0,0,1999-10-01,Community Center  200 Broadway,tx,79039,carson,TRUE,FALSE,FALSE,TRUE,FALSE,1999-10-01,FALSE,Matched (3)
10012,vega,305 coke st county barn bldg,Vega,79092,,,2024,806-371-1119,,1,0,0,1999-10-01,"305 Coke St, County Barn Bldg",tx,79092,oldham,TRUE,TRUE,FALSE,TRUE,FALSE,1999-10-01,FALSE,Matched (3)
10013,panhandle,500 main st war memorial bldg,Panhandle,79068,,,2024,806-371-1119,,1,0,0,1999-10-01,"500 Main St, War Memorial Bldg",tx,79068,carson,TRUE,TRUE,FALSE,TRUE,FALSE,1999-10-01,FALSE,Matched (3)
10501,milam county cameron,908 n crockett,Cameron,76520,,,2024,254-697-4913,,1,0,0,1993-01-01,908 N. Crockett,tx,76520,milam,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
10502,milam county rockdale,313 n main,Rockdale,76567,,,2024,512-446-6245,,1,0,0,1998-11-01,313 North Main,tx,76567,milam,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
10801,longview wellness ctr inc dba wellness pointe,2430 s high st ste c1,Longview,75602,,,2024,903-212-4835,,1,0,0,2000-12-01,2430 S High St Suite C1,tx,75602,gregg,FALSE,FALSE,FALSE,FALSE,FALSE,2000-12-01,TRUE,Matched (3)
10803,longview wellness ctr inc dba wellness pointe,1711 s henderson ste 500,Kilgore,75662,,,2024,903-212-4855,,1,0,0,2002-05-01,1711 South Henderson Suite 500,tx,75662,gregg,TRUE,FALSE,TRUE,TRUE,FALSE,2002-05-01,FALSE,Matched (3)
11001,fayette county,275 ellinger rd,La Grange,78945,,,2024,979-968-6391,,0,0,1,2005-10-01,275 Ellinger Road,tx,78945,fayette,FALSE,FALSE,TRUE,TRUE,FALSE,1996-07-01,FALSE,Matched (3)
11002,lee county,185 a decker dr,Giddings,78942,,,2024,979-542-1651,,0,0,1,2005-10-01,185-A Decker Drive,tx,78942,lee,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
12601,faith mission program,100 s chappell hill st ste 101,Brenham,77833,,,2024,979-836-1913,Jd.Young@Faithmission.Us,0,1,0,1998-11-02,100 S Chappell Hill St Ste 101,tx,77833,washington,FALSE,FALSE,TRUE,TRUE,FALSE,1998-11-02,FALSE,Matched (3)
13001,pampa,1835 n hobart st,Pampa,79065,,,2024,806-665-1182,Wictx@Spcaa.Org,0,0,1,1994-05-01,1835 N Hobart St,tx,79065,gray,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13002,morton,107 a sw 4th,Morton,79346,,,2024,806-632-2425,Wictx@Spcaa.Org,0,0,0,.-.-.,107 A SW 4th,tx,79346,cochran,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13003,tahoka,1627 ave k,Tahoka,79373,,,2024,806-523-5189,Wictx@Spcaa.Org,0,0,0,.-.-.,1627 Ave K,tx,79373,lynn,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13004,post,108 n broadway st,Post,79356,,,2024,806-523-8917,Wictx@Spcaa.Org,0,0,0,.-.-.,108 N Broadway St,tx,79356,garza,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13005,denver city,112 w 2nd st,Denver City,79323,,,2024,806-777-5307,Wictx@Spcaa.Org,0,0,0,.-.-.,112 West 2nd St,tx,79323,yoakum,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13006,dumas,205 n dumas ave ste b,Dumas,79029,,,2024,806-935-4494,Wictx@Spcaa.Org,0,1,0,1994-05-01,"205 N Dumas Ave, Suite B",tx,79029,moore,FALSE,FALSE,TRUE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13007,brownfield,111 n ave d,Brownfield,79316,,,2024,806-632-2425,Wictx@Spcaa.Org,0,0,0,.-.-.,111 N Avenue D,tx,79316,terry,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13008,levelland,411 austin st,Levelland,79336,,,2024,806-632-2425,Wictx@Spcaa.Org,0,0,0,.-.-.,411 Austin St,tx,79336,hockley,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13009,lamesa,501 s 1st st,Lamesa,79331,,,2024,806-872-2352,Wictx@Spcaa.Org,0,0,0,.-.-.,501 S 1st St,tx,79331,dawson,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13010,seminole,700 hobbs hwy,Seminole,79360,,,2024,432-758-6503,Wictx@Spcaa.Org,0,0,0,.-.-.,700 Hobbs Hwy,tx,79360,gaines,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13011,memphis,1313 n boykin,Memphis,79245,,,2024,806-893-3831,Wictx@Spcaa.Org,0,0,1,1994-05-01,1313 N Boykin,tx,79245,hall,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13012,spur,502 n burlington ave,Spur,79370,,,2024,940-256-0013,Wictx@Spcaa.Org,0,0,0,.-.-.,502 N Burlington Ave,tx,79370,dickens,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13014,childress,211 ave f n w.,Childress,79201,,,2024,940-219-9124,Wictx@Spcaa.Org,0,1,0,1994-05-01,211 Avenue F N.W.,tx,79201,childress,FALSE,TRUE,TRUE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13015,borger,200 n mcgee st,Borger,79007,,,2024,806-893-3814,Wictx@Spcaa.Org,0,0,1,1994-05-01,200 N McGee St,tx,79007,hutchinson,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13016,perryton,3rd floor,Perryton,79070,,,2024,806-893-3814,Wictx@Spcaa.Org,0,0,1,1994-05-01,"514 S Main St, 3rd Floor",tx,79070,ochiltree,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13017,celia ann,602 w loop 289 ste 100,Lubbock,79416,,,2024,806-747-0178,Wictx@Spcaa.Org,0,1,0,1994-10-05,602 West Loop 289 Suite 100,tx,79416,lubbock,FALSE,TRUE,TRUE,TRUE,FALSE,1994-10-05,FALSE,Matched (3)
13018,central lubbock,1st floor,Lubbock,79411,,,2024,806-747-0104,Wictx@Spcaa.Org,0,0,0,.-.-.,"1946 Avenue Q, 1st floor",tx,79411,lubbock,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13019,freedom,1301 50th st space #10 a,Lubbock,79412,,,2024,806-747-0006,Wictx@Spcaa.Org,0,0,1,1994-10-05,"1301 50th St, Space #10 A",tx,79412,lubbock,FALSE,TRUE,TRUE,TRUE,FALSE,1994-10-05,FALSE,Matched (3)
13020,wheeler,7939 us 83,Wheeler,79096,,,2024,806-893-3831,Wictx@Spcaa.Org,0,0,0,.-.-.,7939 US-83,tx,79096,wheeler,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13021,stratford,1109 beaver rd,Stratford,79084,,,2024,806-893-6518,Wictx@Spcaa.Org,0,0,0,.-.-.,1109 Beaver Rd,tx,79084,sherman,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13022,slaton,121 w panhandle st,Slaton,79364,,,2024,806-632-2425,Wictx@Spcaa.Org,0,0,1,1994-10-01,121 W Panhandle St,tx,79364,lubbock,FALSE,TRUE,FALSE,TRUE,FALSE,1994-10-01,FALSE,Matched (3)
13023,dalhart,221 hillcrest ave,Dalhart,79022,,,2024,806-893-6518,Wictx@Spcaa.Org,0,0,1,1994-05-01,221 Hillcrest Ave,tx,79022,dallam,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13024,wellington,910 1 2 w ave,Wellington,79095,,,2024,806-447-0641,Wictx@Spcaa.Org,0,0,0,.-.-.,910 1/2 West Avenue,tx,79095,collingsworth,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13025,clarendon,401 w 2nd st,Clarendon,79226,,,2024,806-893-3831,Wictx@Spcaa.Org,0,0,0,.-.-.,401 W 2nd St,tx,79226,donley,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13026,spearman,123 s bernice st,Spearman,79081,,,2024,806-893-3814,Wictx@Spcaa.Org,0,0,1,1994-05-01,"First Baptist Church , 123 S Bernice St",tx,79081,hansford,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13027,parkway,2630 pkwy dr,Lubbock,79403,,,2024,806-747-1129,Wictx@Spcaa.Org,0,0,1,1995-04-10,2630 Parkway Dr,tx,79403,lubbock,FALSE,TRUE,FALSE,TRUE,FALSE,1995-04-10,FALSE,Matched (3)
13028,canadian,520 main st,Canadian,79014,,,2024,806-662-0436,Wictx@Spcaa.Org,0,0,1,1994-05-01,520 Main St,tx,79014,hemphill,FALSE,TRUE,FALSE,TRUE,FALSE,1994-05-01,FALSE,Matched (3)
13029,shamrock,122 w 2nd st,Shamrock,79079,,,2024,806-893-3831,Wictx@Spcaa.Org,0,0,0,.-.-.,122 W 2nd St,tx,79079,wheeler,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13030,midland,4500 w illinois ave ste 113,Midland,79703,,,2024,432-699-2332,Wictx@Spcaa.Org,0,0,0,.-.-.,"4500 W Illinois Ave, Suite 113",tx,79703,midland,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13031,mccamey,100 e 7th st,McCamey,79752,,,2024,806-891-9384,Wictx@Spcaa.Org,0,1,0,1996-01-01,100 E 7th St,tx,79752,upton,FALSE,TRUE,TRUE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13032,booker,322 s eastern st,Booker,79005,,,2024,806-893-3814,Wictx@Spcaa.Org,0,0,1,2003-05-01,322 S Eastern St,tx,79005,lipscomb,FALSE,FALSE,TRUE,TRUE,FALSE,2003-05-01,FALSE,Matched (3)
13033,andrews,801 n main st ste a,Andrews,79714,,,2024,432-523-6587,Wictx@Spcaa.Org,0,0,1,1996-10-01,"801 N Main St, Suite A",tx,79714,andrews,FALSE,TRUE,FALSE,TRUE,FALSE,1996-10-01,FALSE,Matched (3)
13034,monahans,405 e a st,Monahans,79756,,,2024,432-385-9009,Wictx@Spcaa.Org,0,1,0,1996-01-01,405 East A St,tx,79756,ward,FALSE,TRUE,TRUE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13035,ozona,106 medical dr,Ozona,76943,,,2024,830-491-0163,Wictx@Spcaa.Org,0,1,0,1996-01-01,106 Medical Dr,tx,76943,crockett,FALSE,TRUE,TRUE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13036,stanton,201 n carrol st,Stanton,79782,,,2024,806-523-7186,Wictx@Spcaa.Org,0,0,1,1996-01-01,201 N Carrol St,tx,79782,martin,FALSE,TRUE,FALSE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13037,cactus,500 n dr,Cactus,79013,,,2024,806-893-6518,Wictx@Spcaa.Org,0,0,1,2000-02-01,"Cactus City Park, 500 North Dr",tx,79013,moore,FALSE,TRUE,FALSE,TRUE,FALSE,2000-02-01,FALSE,Matched (3)
13038,fort stockton,461 s hwy 285 ste 103,Fort Stockton,79735,,,2024,432-336-2127,Wictx@Spcaa.Org,0,0,1,1996-01-01,"461 S Hwy 285, Suite 103",tx,79735,pecos,FALSE,TRUE,FALSE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13039,kermit,735 s e ave,Kermit,79745,,,2024,432-385-9009,Wictx@Spcaa.Org,0,0,1,1996-01-01,735 S East Ave,tx,79745,winkler,FALSE,TRUE,FALSE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13040,pecos,111 s hickory st,Pecos,79772,,,2024,432-556-0320,Wictx@Spcaa.Org,0,0,1,1996-01-01,111 S Hickory St,tx,79772,reeves,FALSE,TRUE,FALSE,TRUE,FALSE,1996-01-01,FALSE,Matched (3)
13041,odessa,835 tower dr ste 34,Odessa,79762,,,2024,432-444-5687,Wictx@Spcaa.Org,0,0,0,.-.-.,"835 Tower Dr, Suite 34",tx,79762,ector,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13043,junction,202 s 8th st,Junction,76849,,,2024,325-240-8641,Wictx@Spcaa.Org,0,0,1,1993-01-01,"First Baptist Church, 202 S 8th St",tx,76849,kimble,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13044,sonora,103 e main st,Sonora,76950,,,2024,325-226-8325,Wictx@Spcaa.Org,0,0,1,1993-01-01,103 E Main St,tx,76950,sutton,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13045,marfa,1412 w berlin st,Marfa,79843,,,2024,432-661-5171,Wictx@Spcaa.Org,0,0,1,1993-01-01,1412 W Berlin St,tx,79843,presidio,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13046,presidio,507 henry daly st,Presidio,79845,,,2024,432-661-5171,Wictx@Spcaa.Org,0,0,1,1993-01-01,507 Henry Daly St,tx,79845,presidio,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13047,alpine,607 w gallego ave,Alpine,79830,,,2024,432-661-5171,Wictx@Spcaa.Org,0,0,1,1993-01-01,607 W Gallego Ave,tx,79830,brewster,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13048,big spring,501 birdwell ln ste 28b,Big Spring,79720,,,2024,432-631-1734,Wictx@Spcaa.Org,0,0,1,1993-01-01,"501 Birdwell Ln, Suite 28B",tx,79720,howard,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13049,eldorado,400 e murchison ave,Eldorado,76936,,,2024,325-226-8325,Wictx@Spcaa.Org,0,0,1,1993-01-01,400 E Murchison Ave,tx,76936,schleicher,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13050,brady,405 s bridge st,Brady,76825,,,2024,325-597-2444,Wictx@Spcaa.Org,0,0,1,1993-01-01,405 S Bridge St,tx,76825,mcculloch,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13051,van horn,700 a w broadway,Van Horn,79855,,,2024,432-661-5171,Wictx@Spcaa.Org,0,0,1,1996-03-01,700 A W Broadway,tx,79855,culberson,FALSE,TRUE,FALSE,TRUE,FALSE,1996-03-01,FALSE,Matched (3)
13101,fairfield,300 w hwy 84,Fairfield,75840,,,2024,903-388-9490,Wictx@Spcaa.Org,0,0,1,2000-12-01,"Brookshire Brothers Parking Lot, 300 West Hwy 84",tx,75840,freestone,FALSE,TRUE,FALSE,TRUE,FALSE,2000-12-01,FALSE,Matched (3)
13102,breckenridge,2802 w walker st,Breckenridge,76424,,,2024,254-559-6577,Wictx@Spcaa.Org,0,0,1,1993-09-01,2802 W Walker St,tx,76424,stephens,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13103,clyde,822 red oak farm rd,Clyde,79510,,,2024,254-212-9914,Wictx@Spcaa.Org,0,0,1,1993-09-01,"First Assembly of God, 822 Red Oak Farm Rd",tx,79510,callahan,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13104,graham,2015 hwy 16 s ste c,Graham,76450,,,2024,940-549-9600,Wictx@Spcaa.Org,0,0,1,1993-09-01,"2015 Hwy 16 South, Suite C",tx,76450,young,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13105,hawley,350 5th st,Hawley,79525,,,2024,254-212-9914,Wictx@Spcaa.Org,0,0,1,1993-11-08,"First Baptist Church, 350 5th St",tx,79525,jones,FALSE,TRUE,FALSE,TRUE,FALSE,1993-11-08,FALSE,Matched (3)
13106,snyder,5305 trinity blvd ste b,Snyder,79549,,,2024,325-573-0191,Wictx@Spcaa.Org,0,0,1,1993-09-01,"5305 Trinity Blvd, Suite B",tx,79549,scurry,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13107,colorado city,1426 walnut,Colorado City,79512,,,2024,325-207-0114,Wictx@Spcaa.Org,0,0,1,1993-09-01,1426 Walnut,tx,79512,mitchell,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13108,bowie,207 e greenwood ave ste a,Bowie,76230,,,2024,940-872-6266,Wictx@Spcaa.Org,0,0,1,1993-08-01,"207 E Greenwood Ave, Suite A",tx,76230,montague,FALSE,TRUE,FALSE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13109,seymour,108 s washington st,Seymour,76380,,,2024,940-586-6331,Wictx@Spcaa.Org,0,0,1,1993-09-01,108 S Washington St,tx,76380,baylor,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13110,hillsboro,211 a e franklin st,Hillsboro,76645,,,2024,254-582-8242,Wictx@Spcaa.Org,0,0,1,2000-12-01,211 A E Franklin St,tx,76645,hill,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13111,mexia,403 n bailey st,Mexia,76667,,,2024,254-562-0923,Wictx@Spcaa.Org,0,1,0,2000-12-01,403 N Bailey St,tx,76667,limestone,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13112,eastland,935 e main st,Eastland,76448,,,2024,254-629-1783,Wictx@Spcaa.Org,0,0,1,1993-09-01,935 E Main St,tx,76448,eastland,FALSE,TRUE,FALSE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13113,haskell,haskell housing authority 702 s ave h,Haskell,79521,,,2024,940-256-0013,Wictx@Spcaa.Org,0,0,1,1993-01-01,Haskell Housing Authority 702 S Ave H,tx,79521,haskell,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13114,stamford,207 s swenson st,Stamford,79553,,,2024,325-773-0119,Wictx@Spcaa.Org,0,0,1,1993-01-01,207 S Swenson St,tx,79553,jones,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13115,aspermont,516 s washington ave,Aspermont,79502,,,2024,325-268-7739,Wictx@Spcaa.Org,0,0,0,.-.-.,"Stonewall County Library, 516 S Washington Ave",tx,79502,stonewall,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13116,archer city,509 s cedar st,Archer City,76351,,,2024,940-575-7491,Wictx@Spcaa.Org,0,0,1,1993-01-01,509 S Cedar St,tx,76351,archer,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13117,vernon,2400 texas,Vernon,76384,,,2024,940-223-0979,Wictx@Spcaa.Org,0,1,0,1993-01-01,2400 Texas,tx,76384,wilbarger,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13118,jacksboro,212 n church st ste b,Jacksboro,76458,,,2024,940-567-2601,Wictx@Spcaa.Org,0,1,0,1993-01-01,"212 North Church St, Suite B",tx,76458,jack,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13119,rotan,504 e 7th st,Rotan,79546,,,2024,325-735-3105,Wictx@Spcaa.Org,0,0,1,1993-01-01,504 E 7Th St,tx,79546,fisher,FALSE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13120,cleburne,106 del rio ct,Cleburne,76033,,,2024,817-641-7211,Wictx@Spcaa.Org,0,0,1,1993-09-01,106 Del Rio Ct,tx,76033,johnson,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13121,clifton,403 w 3rd st,Clifton,76634,,,2024,325-451-0126,Wictx@Spcaa.Org,0,0,1,2000-12-01,"Clifton Civic Center, 403 W 3rd St",tx,76634,bosque,FALSE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
13123,quanah,300 s main st,Quanah,79252,,,2024,940-219-9124,Wictx@Spcaa.Org,0,0,0,.-.-.,300 S. Main St,tx,79252,hardeman,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13124,paducah,711 richards st,Paducah,79248,,,2024,940-219-9124,Wictx@Spcaa.Org,0,0,0,.-.-.,"Paducah Housing Authority, 711 Richards  St",tx,79248,cottle,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13125,olney,1016 arbor st,Olney,76374,,,2024,682-432-9958,Wictx@Spcaa.Org,0,1,0,1993-07-27,1016 Arbor Street,tx,76374,young,FALSE,FALSE,TRUE,TRUE,FALSE,1993-07-27,FALSE,Matched (3)
13126,albany,84 n ave b,Albany,76430,,,2024,254-212-9914,Wictx@Spcaa.Org,0,0,1,1993-09-01,84 N Ave B,tx,76430,shackelford,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13130,decatur,2014 ben merritt dr ste c,Decatur,76234,,,2024,940-627-5796,Wictx@Spcaa.Org,0,0,1,1993-08-01,"2014 Ben Merritt Dr, Suite C",tx,76234,wise,FALSE,TRUE,FALSE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13140,gainesville,1103 e california st,Gainesville,76240,,,2024,940-668-1292,Wictx@Spcaa.Org,0,1,0,1993-08-01,1103 E California St,tx,76240,cooke,FALSE,TRUE,TRUE,TRUE,FALSE,1993-08-01,FALSE,Matched (3)
13146,burleson,228 sw wilshire blvd,Burleson,76028,,,2024,817-447-6110,Wictx@Spcaa.Org,0,0,1,1994-08-29,228 SW Wilshire Blvd,tx,76028,johnson,FALSE,TRUE,FALSE,TRUE,FALSE,1994-08-29,FALSE,Matched (3)
13150,kaufman,100 old rail rd ste e,Kaufman,75142,,,2024,972-932-1961,Wictx@Spcaa.Org,0,0,1,1993-09-01,"100 Old Rail Rd, Suite E",tx,75142,kaufman,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13151,hamlin,200 se ave a,Hamlin,79520,,,2024,940-256-0013,Wictx@Spcaa.Org,0,0,0,.-.-.,"Housing Authority , 200 SE Ave A",tx,79520,jones,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13153,nocona,400 hobson st,Nocona,76255,,,2024,254-216-9211,Wictx@Spcaa.Org,0,1,0,1995-07-10,"Community Center, 400 Hobson St",tx,76255,montague,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
13155,terrell,310 e nash st,Terrell,75160,,,2024,972-551-2121,Wictx@Spcaa.Org,0,1,0,1993-09-01,310 E Nash St,tx,75160,kaufman,FALSE,TRUE,TRUE,TRUE,FALSE,1993-09-01,FALSE,Matched (3)
13158,lampasas,1305 s key ave ste 104,Lampasas,76550,,,2024,512-556-3195,Wictx@Spcaa.Org,0,0,1,1998-01-01,"1305 S Key Ave, Suite 104",tx,76550,lampasas,FALSE,TRUE,FALSE,TRUE,FALSE,1998-01-01,FALSE,Matched (3)
13161,marble falls,503 fm 1431 e ste 103,Marble Falls,78654,,,2024,830-693-8226,Wictx@Spcaa.Org,0,0,0,.-.-.,"503 FM 1431 E, Suite 103",tx,78654,burnet,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
